"20170602","201706","2017","06","02","14","23","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","1002","V1.2.2","WIFI","aofei","2","1002","1496384602"
"20170602","201706","2017","06","02","14","23","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","1002","V1.2.2","WIFI","aofei","2","1002","1496384628"
"20170602","201706","2017","06","02","14","27","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","1002","V1.2.2","WIFI","aofei","2","1002","1496384849"
"20170602","201706","2017","06","02","14","43","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","9998","V1.2.2","WIFI","aofei","2","9998","1496385837"
"20170602","201706","2017","06","02","14","53","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","9998","V1.2.2","WIFI","aofei","2","9998","1496386399"
"20170602","201706","2017","06","02","15","09","22","10.0.3.15","Xiaomi MI 5","Android OS 4.4.4 ","3.0.40818.0","08:00:27:ee:39:6c","f598b249-eece-2482-001e-4ee12360ffdc","9998","V1.2.2","WIFI","aofei","2","9998","1496387383"
"20170602","201706","2017","06","02","15","12","22","192.168.31.181","HUAWEI HUAWEI CRR-UL00","Android OS 5.1.1 ","3.0.40818.0","d4:40:f0:06:b2:b6","a8edc80e-1ae4-cd55-ffea-43b8852f21be","1002","V1.2.2","WIFI","aofei","2","1002","1496387574"
"20170602","201706","2017","06","02","15","14","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496387663"
"20170602","201706","2017","06","02","15","15","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496387738"
"20170602","201706","2017","06","02","15","28","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496388519"
"20170602","201706","2017","06","02","15","31","22","192.168.37.167","Xiaomi MI 4LTE","Android OS 6.0.1 ","3.0.40818.0","02:00:00:00:00:00","3ad2ef97-4a83-655f-0013-a155d8199ef0","9998","V1.2.2","WIFI","aofei","2","9998","1496388679"
"20170602","201706","2017","06","02","15","49","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496389766"
"20170602","201706","2017","06","02","15","50","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496389824"
"20170602","201706","2017","06","02","16","13","22","192.168.31.39","Xiaomi Redmi Note 3","Android OS 5.0.2 ","3.0.40818.0","10:2a:b3:fa:59:b8","5e5dca50-fbb1-f679-fffa-468f428c87e1","1002","V1.2.2","WIFI","aofei","2","1002","1496391192"
